Date,Price,Open,High,Low,Volume,Change_Pct
2015-02-15,4831.17,4831.17,4831.17,4831.17,0,-0.22
2015-02-16,4769.47,4769.47,4769.47,4769.47,0,-1.28
2015-02-17,4800.4,4800.4,4800.4,4800.4,0,0.65
2015-02-18,4802.27,4802.27,4802.27,4802.27,0,0.04
2015-02-19,4788.23,4788.23,4788.23,4788.23,0,-0.29
2015-02-22,4802.17,4802.17,4802.17,4802.17,0,0.29
2015-02-23,4808.64,4808.64,4808.64,4808.64,0,0.13
2015-02-24,4801.14,4801.14,4801.14,4801.14,0,-0.16
2015-02-25,4742.22,4742.22,4742.22,4742.22,0,-1.23
2015-02-26,4763.21,4763.21,4763.21,4763.21,0,0.44
2015-03-01,4739.65,4739.65,4739.65,4739.65,0,-0.49
2015-03-02,4719.4,4719.4,4719.4,4719.4,0,-0.43
2015-03-03,4695.79,4695.79,4695.79,4695.79,0,-0.5
2015-03-04,4681.53,4681.53,4681.53,4681.53,0,-0.3
2015-03-05,4664.91,4664.91,4664.91,4664.91,0,-0.36
2015-03-08,4624.94,4624.94,4624.94,4624.94,0,-0.86
2015-03-09,4626.22,4626.22,4626.22,4626.22,0,0.03
2015-03-10,4649.3,4649.3,4649.3,4649.3,0,0.5
2015-03-11,4585.72,4585.72,4585.72,4585.72,0,-1.37
2015-03-12,4556.94,4556.94,4556.94,4556.94,0,-0.63
2015-03-15,4536.39,4536.39,4536.39,4536.39,0,-0.45
2015-03-16,4477.99,4477.99,4477.99,4477.99,0,-1.29
2015-03-18,4442.81,4442.81,4442.81,4442.81,0,-0.79
2015-03-19,4468.02,4468.02,4468.02,4468.02,0,0.57
2015-03-22,4533.21,4533.21,4533.21,4533.21,0,1.46
2015-03-23,4506.55,4506.55,4506.55,4506.55,0,-0.59
2015-03-24,4493.4,4493.4,4493.4,4493.4,0,-0.29
2015-03-25,4509.3,4509.3,4509.3,4509.3,0,0.35
2015-03-29,4558.08,4558.08,4558.08,4558.08,0,1.08
2015-03-30,4509.28,4509.28,4509.28,4509.28,0,-1.07
2015-03-31,4530.48,4530.48,4530.48,4530.48,0,0.47
2015-04-01,4513.1,4513.1,4513.1,4513.1,0,-0.38
2015-04-02,4472.13,4472.13,4472.13,4472.13,0,-0.91
2015-04-05,4431.1,4431.1,4431.1,4431.1,0,-0.92
2015-04-06,4397.25,4397.25,4397.25,4397.25,0,-0.76
2015-04-07,4345.03,4345.03,4345.03,4345.03,0,-1.19
2015-04-08,4347.13,4347.13,4347.13,4347.13,0,0.05
2015-04-09,4345.89,4345.89,4345.89,4345.89,0,-0.03
2015-04-12,4305.27,4305.27,4305.27,4305.27,0,-0.93
2015-04-13,4291.62,4291.62,4291.62,4291.62,0,-0.32
2015-04-15,4360.49,4360.49,4360.49,4360.49,0,1.6
2015-04-16,4373.33,4373.33,4373.33,4373.33,0,0.29
2015-04-19,4373.65,4373.65,4373.65,4373.65,0,0.01
2015-04-20,4346.26,4346.26,4346.26,4346.26,0,-0.63
2015-04-21,4283.24,4283.24,4283.24,4283.24,0,-1.45
2015-04-22,4252.94,4252.94,4252.94,4252.94,0,-0.71
2015-04-23,4192.2,4192.2,4192.2,4192.2,0,-1.43
2015-04-26,4094.47,4094.47,4094.47,4094.47,0,-2.33
2015-04-27,4118.49,4118.49,4118.49,4118.49,0,0.59
2015-04-29,4099.2,4099.2,4099.2,4099.2,0,-0.47
2015-04-30,4047.28,4047.28,4047.28,4047.28,0,-1.27
2015-05-04,3959.73,3959.73,3959.73,3959.73,0,-2.16
2015-05-05,4014.37,4014.37,4014.37,4014.37,0,1.38
2015-05-06,4089.88,4089.88,4089.88,4089.88,0,1.88
2015-05-07,4122.32,4122.32,4122.32,4122.32,0,0.79
2015-05-10,4277.05,4277.05,4277.05,4277.05,0,3.75
2015-05-11,4349.22,4349.22,4349.22,4349.22,0,1.69
2015-05-12,4326.61,4326.61,4326.61,4326.61,0,-0.52
2015-05-13,4342.66,4342.66,4342.66,4342.66,0,0.37
2015-05-14,4314.88,4314.88,4314.88,4314.88,0,-0.64
2015-05-17,4315.99,4315.99,4315.99,4315.99,0,0.03
2015-05-18,4407.42,4407.42,4407.42,4407.42,0,2.12
2015-05-19,4459.28,4459.28,4459.28,4459.28,0,1.18
2015-05-20,4455.57,4455.57,4455.57,4455.57,0,-0.08
2015-05-21,4483.28,4483.28,4483.28,4483.28,0,0.62
2015-05-24,4486.77,4486.77,4486.77,4486.77,0,0.08
2015-05-25,4615.01,4615.01,4615.01,4615.01,0,2.86
2015-05-26,4627.16,4627.16,4627.16,4627.16,0,0.26
2015-05-27,4616.12,4616.12,4616.12,4616.12,0,-0.24
2015-05-28,4544.7,4544.7,4544.7,4544.7,0,-1.55
2015-05-31,4586.95,4586.95,4586.95,4586.95,0,0.93
2015-06-01,4623.63,4623.63,4623.63,4623.63,0,0.8
2015-06-02,4586.84,4586.84,4586.84,4586.84,0,-0.8
2015-06-04,4591.42,4591.42,4591.42,4591.42,0,0.1
2015-06-07,4617.7,4617.7,4617.7,4617.7,0,0.57
2015-06-08,4542.27,4542.27,4542.27,4542.27,0,-1.63
2015-06-09,4513.97,4513.97,4513.97,4513.97,0,-0.62
2015-06-10,4556.68,4556.68,4556.68,4556.68,0,0.95
2015-06-11,4515.13,4515.13,4515.13,4515.13,0,-0.91
2015-06-14,4453.36,4453.36,4453.36,4453.36,0,-1.37
2015-06-15,4477.55,4477.55,4477.55,4477.55,0,0.54
2015-06-16,4506.71,4506.71,4506.71,4506.71,0,0.65
2015-06-17,4527.41,4527.41,4527.41,4527.41,0,0.46
2015-06-18,4519.85,4519.85,4519.85,4519.85,0,-0.17
2015-06-21,4511.46,4511.46,4511.46,4511.46,0,-0.19
2015-06-22,4503.98,4503.98,4503.98,4503.98,0,-0.17
2015-06-23,4489.45,4489.45,4489.45,4489.45,0,-0.32
2015-06-24,4457.24,4457.24,4457.24,4457.24,0,-0.72
2015-06-25,4455.28,4455.28,4455.28,4455.28,0,-0.04
2015-06-28,4502.22,4502.22,4502.22,4502.22,0,1.05
2015-06-29,4531.98,4531.98,4531.98,4531.98,0,0.66
2015-06-30,4583.1,4583.1,4583.1,4583.1,0,1.13
2015-07-02,4572.58,4572.58,4572.58,4572.58,0,-0.23
2015-07-05,4536.0,4536.0,4536.0,4536.0,0,-0.8
2015-07-06,4526.71,4526.71,4526.71,4526.71,0,-0.2
2015-07-07,4565.24,4565.24,4565.24,4565.24,0,0.85
2015-07-08,4579.72,4579.72,4579.72,4579.72,0,0.32
2015-07-09,4599.91,4599.91,4599.91,4599.91,0,0.44
2015-07-12,4615.19,4615.19,4615.19,4615.19,0,0.33
2015-07-13,4628.85,4628.85,4628.85,4628.85,0,0.3
2015-07-14,4656.13,4656.13,4656.13,4656.13,0,0.59
2015-07-21,4731.31,4731.31,4731.31,4731.31,0,1.61
2015-07-22,4741.97,4741.97,4741.97,4741.97,0,0.23
2015-07-23,4808.39,4808.39,4808.39,4808.39,0,1.4
2015-07-26,4786.49,4786.49,4786.49,4786.49,0,-0.46
2015-07-27,4775.27,4775.27,4775.27,4775.27,0,-0.23
2015-07-28,4797.17,4797.17,4797.17,4797.17,0,0.46
2015-07-29,4777.9,4777.9,4777.9,4777.9,0,-0.4
2015-07-30,4792.3,4792.3,4792.3,4792.3,0,0.3
2015-08-02,4802.02,4802.02,4802.02,4802.02,0,0.2
2015-08-03,4862.55,4862.55,4862.55,4862.55,0,1.26
2015-08-04,4871.81,4871.81,4871.81,4871.81,0,0.19
2015-08-05,4873.96,4873.96,4873.96,4873.96,0,0.04
2015-08-06,4864.45,4864.45,4864.45,4864.45,0,-0.2
2015-08-09,4844.35,4844.35,4844.35,4844.35,0,-0.41
2015-08-10,4815.63,4815.63,4815.63,4815.63,0,-0.59
2015-08-11,4791.47,4791.47,4791.47,4791.47,0,-0.5
2015-08-12,4821.62,4821.62,4821.62,4821.62,0,0.63
2015-08-13,4808.87,4808.87,4808.87,4808.87,0,-0.26
2015-08-16,4783.8,4783.8,4783.8,4783.8,0,-0.52
2015-08-17,4768.01,4768.01,4768.01,4768.01,0,-0.33
2015-08-18,4809.27,4809.27,4809.27,4809.27,0,0.87
2015-08-19,4816.97,4816.97,4816.97,4816.97,0,0.16
2015-08-20,4840.15,4840.15,4840.15,4840.15,0,0.48
2015-08-23,4831.71,4831.71,4831.71,4831.71,0,-0.17
2015-08-24,4793.99,4793.99,4793.99,4793.99,0,-0.78
2015-08-25,4792.93,4792.93,4792.93,4792.93,0,-0.02
2015-08-26,4805.65,4805.65,4805.65,4805.65,0,0.27
2015-08-27,4812.82,4812.82,4812.82,4812.82,0,0.15
2015-08-30,4790.97,4790.97,4790.97,4790.97,0,-0.45
2015-08-31,4768.66,4768.66,4768.66,4768.66,0,-0.47
2015-09-01,4724.51,4724.51,4724.51,4724.51,0,-0.93
2015-09-02,4763.88,4763.88,4763.88,4763.88,0,0.83
2015-09-03,4765.72,4765.72,4765.72,4765.72,0,0.04
2015-09-06,4772.65,4772.65,4772.65,4772.65,0,0.15
2015-09-07,4791.91,4791.91,4791.91,4791.91,0,0.4
2015-09-08,4784.46,4784.46,4784.46,4784.46,0,-0.16
2015-09-09,4758.43,4758.43,4758.43,4758.43,0,-0.54
2015-09-10,4760.14,4760.14,4760.14,4760.14,0,0.04
2015-09-13,4768.3,4768.3,4768.3,4768.3,0,0.17
2015-09-14,4786.19,4786.19,4786.19,4786.19,0,0.38
2015-09-15,4801.8,4801.8,4801.8,4801.8,0,0.33
2015-09-16,4796.81,4796.81,4796.81,4796.81,0,-0.1
2015-09-17,4819.45,4819.45,4819.45,4819.45,0,0.47
2015-09-20,4830.68,4830.68,4830.68,4830.68,0,0.23
2015-09-21,4841.61,4841.61,4841.61,4841.61,0,0.23
2015-09-22,4853.29,4853.29,4853.29,4853.29,0,0.24
2015-09-28,4866.75,4866.75,4866.75,4866.75,0,0.28
2015-09-29,4853.17,4853.17,4853.17,4853.17,0,-0.28
2015-09-30,4852.08,4852.08,4852.08,4852.08,0,-0.02
2015-10-01,4856.96,4856.96,4856.96,4856.96,0,0.1
2015-10-04,4814.6,4814.6,4814.6,4814.6,0,-0.87
2015-10-05,4831.59,4831.59,4831.59,4831.59,0,0.35
2015-10-06,4833.33,4833.33,4833.33,4833.33,0,0.04
2015-10-07,4800.62,4800.62,4800.62,4800.62,0,-0.68
2015-10-08,4781.36,4781.36,4781.36,4781.36,0,-0.4
2015-10-11,4728.12,4728.12,4728.12,4728.12,0,-1.11
2015-10-12,4776.15,4776.15,4776.15,4776.15,0,1.02
2015-10-13,4779.66,4779.66,4779.66,4779.66,0,0.07
2015-10-14,4716.08,4716.08,4716.08,4716.08,0,-1.33
2015-10-15,4676.62,4676.62,4676.62,4676.62,0,-0.84
2015-10-18,4608.03,4608.03,4608.03,4608.03,0,-1.47
2015-10-19,4644.63,4644.63,4644.63,4644.63,0,0.79
2015-10-20,4657.65,4657.65,4657.65,4657.65,0,0.28
2015-10-21,4647.67,4647.67,4647.67,4647.67,0,-0.21
2015-10-25,4649.28,4649.28,4649.28,4649.28,0,0.03
2015-10-26,4630.57,4630.57,4630.57,4630.57,0,-0.4
2015-10-27,4589.33,4589.33,4589.33,4589.33,0,-0.89
2015-10-28,4579.37,4579.37,4579.37,4579.37,0,-0.22
2015-10-29,4564.48,4564.48,4564.48,4564.48,0,-0.33
2015-11-01,4514.85,4514.85,4514.85,4514.85,0,-1.09
2015-11-02,4536.05,4536.05,4536.05,4536.05,0,0.47
2015-11-03,4551.51,4551.51,4551.51,4551.51,0,0.34
2015-11-04,4511.31,4511.31,4511.31,4511.31,0,-0.88
2015-11-05,4502.16,4502.16,4502.16,4502.16,0,-0.2
2015-11-08,4443.14,4443.14,4443.14,4443.14,0,-1.31
2015-11-09,4416.9,4416.9,4416.9,4416.9,0,-0.59
2015-11-10,4410.57,4410.57,4410.57,4410.57,0,-0.14
2015-11-11,4371.54,4371.54,4371.54,4371.54,0,-0.88
2015-11-12,4433.57,4433.57,4433.57,4433.57,0,1.42
2015-11-15,4424.2,4424.2,4424.2,4424.2,0,-0.21
2015-11-16,4475.81,4475.81,4475.81,4475.81,0,1.17
2015-11-17,4496.35,4496.35,4496.35,4496.35,0,0.46
2015-11-18,4496.68,4496.68,4496.68,4496.68,0,0.01
2015-11-19,4531.62,4531.62,4531.62,4531.62,0,0.78
2015-11-22,4591.7,4591.7,4591.7,4591.7,0,1.33
2015-11-23,4585.1,4585.1,4585.1,4585.1,0,-0.14
2015-11-24,4574.05,4574.05,4574.05,4574.05,0,-0.24
2015-11-25,4568.01,4568.01,4568.01,4568.01,0,-0.13
2015-11-26,4573.75,4573.75,4573.75,4573.75,0,0.13
2015-11-29,4580.76,4580.76,4580.76,4580.76,0,0.15
2015-11-30,4580.99,4580.99,4580.99,4580.99,0,0.01
2015-12-01,4621.67,4621.67,4621.67,4621.67,0,0.89
2015-12-02,4619.51,4619.51,4619.51,4619.51,0,-0.05
2015-12-03,4641.03,4641.03,4641.03,4641.03,0,0.47
2015-12-06,4654.74,4654.74,4654.74,4654.74,0,0.3
2015-12-07,4608.04,4608.04,4608.04,4608.04,0,-1.0
2015-12-08,4593.48,4593.48,4593.48,4593.48,0,-0.32
2015-12-09,4587.37,4587.37,4587.37,4587.37,0,-0.13
2015-12-10,4583.41,4583.41,4583.41,4583.41,0,-0.09
2015-12-13,4542.73,4542.73,4542.73,4542.73,0,-0.89
2015-12-14,4533.91,4533.91,4533.91,4533.91,0,-0.19
2015-12-15,4513.97,4513.97,4513.97,4513.97,0,-0.44
2015-12-17,4520.87,4520.87,4520.87,4520.87,0,0.15
2015-12-20,4511.53,4511.53,4511.53,4511.53,0,-0.21
2015-12-21,4578.87,4578.87,4578.87,4578.87,0,1.49
2015-12-22,4593.73,4593.73,4593.73,4593.73,0,0.32
2015-12-23,4588.74,4588.74,4588.74,4588.74,0,-0.11
2015-12-24,4608.32,4608.32,4608.32,4608.32,0,0.43
2015-12-27,4602.51,4602.51,4602.51,4602.51,0,-0.13
2015-12-28,4592.33,4592.33,4592.33,4592.33,0,-0.22
2015-12-29,4596.81,4596.81,4596.81,4596.81,0,0.1
2015-12-30,4604.91,4604.91,4604.91,4604.91,0,0.18
2016-01-03,4624.01,4624.01,4624.01,4624.01,0,0.41
2016-01-04,4617.73,4617.73,4617.73,4617.73,0,-0.14
2016-01-05,4643.25,4643.25,4643.25,4643.25,0,0.55
2016-01-06,4679.8,4679.8,4679.8,4679.8,0,0.79
2016-01-07,4676.08,4676.08,4676.08,4676.08,0,-0.08
2016-01-10,4674.83,4674.83,4674.83,4674.83,0,-0.03
2016-01-11,4663.62,4663.62,4663.62,4663.62,0,-0.24
2016-01-12,4665.43,4665.43,4665.43,4665.43,0,0.04
2016-01-13,4686.05,4686.05,4686.05,4686.05,0,0.44
2016-01-14,4694.95,4694.95,4694.95,4694.95,0,0.19
2016-01-17,4674.82,4674.82,4674.82,4674.82,0,-0.43
2016-01-18,4687.2,4687.2,4687.2,4687.2,0,0.26
2016-01-19,4697.5,4697.5,4697.5,4697.5,0,0.22
2016-01-20,4669.51,4669.51,4669.51,4669.51,0,-0.6
2016-01-21,4657.94,4657.94,4657.94,4657.94,0,-0.25
2016-01-24,4626.13,4626.13,4626.13,4626.13,0,-0.68
2016-01-25,4620.32,4620.32,4620.32,4620.32,0,-0.13
2016-01-26,4610.11,4610.11,4610.11,4610.11,0,-0.22
2016-01-27,4585.98,4585.98,4585.98,4585.98,0,-0.52
2016-01-28,4573.58,4573.58,4573.58,4573.58,0,-0.27
2016-01-31,4540.89,4540.89,4540.89,4540.89,0,-0.71
2016-02-01,4560.42,4560.42,4560.42,4560.42,0,0.43
2016-02-02,4591.09,4591.09,4591.09,4591.09,0,0.67
2016-02-03,4573.33,4573.33,4573.33,4573.33,0,-0.39
2016-02-04,4571.11,4571.11,4571.11,4571.11,0,-0.05
2016-02-07,4580.49,4580.49,4580.49,4580.49,0,0.21
2016-02-08,4560.76,4560.76,4560.76,4560.76,0,-0.43
2016-02-09,4570.01,4570.01,4570.01,4570.01,0,0.2
2016-02-10,4573.42,4573.42,4573.42,4573.42,0,0.07
2016-02-11,4581.34,4581.34,4581.34,4581.34,0,0.17
2016-02-14,4580.55,4580.55,4580.55,4580.55,0,-0.02
2016-02-15,4585.04,4585.04,4585.04,4585.04,0,0.1
2016-02-16,4578.85,4578.85,4578.85,4578.85,0,-0.14
2016-02-17,4580.79,4580.79,4580.79,4580.79,0,0.04
2016-02-18,4587.66,4587.66,4587.66,4587.66,0,0.15
2016-02-22,4577.61,4577.61,4577.61,4577.61,0,-0.22
2016-02-23,4598.34,4598.34,4598.34,4598.34,0,0.45
2016-02-24,4579.52,4579.52,4579.52,4579.52,0,-0.41
2016-02-25,4567.56,4567.56,4567.56,4567.56,0,-0.26
2016-02-28,4536.84,4536.84,4536.84,4536.84,0,-0.67
2016-02-29,4511.96,4511.96,4511.96,4511.96,0,-0.55
2016-03-01,4484.03,4484.03,4484.03,4484.03,0,-0.62
2016-03-02,4462.17,4462.17,4462.17,4462.17,0,-0.49
2016-03-03,4472.83,4472.83,4472.83,4472.83,0,0.24
2016-03-06,4435.46,4435.46,4435.46,4435.46,0,-0.84
2016-03-07,4443.63,4443.63,4443.63,4443.63,0,0.18
2016-03-08,4453.89,4453.89,4453.89,4453.89,0,0.23
2016-03-09,4457.8,4457.8,4457.8,4457.8,0,0.09
2016-03-10,4484.52,4484.52,4484.52,4484.52,0,0.6
2016-03-13,4480.18,4480.18,4480.18,4480.18,0,-0.1
2016-03-14,4467.61,4467.61,4467.61,4467.61,0,-0.28
2016-03-15,4475.89,4475.89,4475.89,4475.89,0,0.19
2016-03-16,4446.28,4446.28,4446.28,4446.28,0,-0.66
2016-03-20,4430.28,4430.28,4430.28,4430.28,0,-0.36
2016-03-21,4442.15,4442.15,4442.15,4442.15,0,0.27
2016-03-22,4410.22,4410.22,4410.22,4410.22,0,-0.72
2016-03-23,4381.16,4381.16,4381.16,4381.16,0,-0.66
2016-03-24,4370.49,4370.49,4370.49,4370.49,0,-0.24
2016-03-27,4355.93,4355.93,4355.93,4355.93,0,-0.33
2016-03-28,4302.57,4302.57,4302.57,4302.57,0,-1.23
2016-03-29,4311.8,4311.8,4311.8,4311.8,0,0.21
2016-03-30,4335.29,4335.29,4335.29,4335.29,0,0.54
2016-03-31,4357.53,4357.53,4357.53,4357.53,0,0.51
2016-04-03,4379.23,4379.23,4379.23,4379.23,0,0.5
2016-04-04,4431.65,4431.65,4431.65,4431.65,0,1.2
2016-04-05,4409.72,4409.72,4409.72,4409.72,0,-0.49
2016-04-06,4413.85,4413.85,4413.85,4413.85,0,0.09
2016-04-07,4443.06,4443.06,4443.06,4443.06,0,0.66
2016-04-10,4431.12,4431.12,4431.12,4431.12,0,-0.27
2016-04-11,4401.78,4401.78,4401.78,4401.78,0,-0.66
2016-04-12,4407.52,4407.52,4407.52,4407.52,0,0.13
2016-04-13,4408.64,4408.64,4408.64,4408.64,0,0.03
2016-04-17,4393.34,4393.34,4393.34,4393.34,0,-0.35
2016-04-18,4391.42,4391.42,4391.42,4391.42,0,-0.04
2016-04-19,4357.63,4357.63,4357.63,4357.63,0,-0.77
2016-04-20,4359.39,4359.39,4359.39,4359.39,0,0.04
2016-04-21,4340.34,4340.34,4340.34,4340.34,0,-0.44
2016-04-24,4338.24,4338.24,4338.24,4338.24,0,-0.05
2016-04-25,4321.62,4321.62,4321.62,4321.62,0,-0.38
2016-04-26,4281.93,4281.93,4281.93,4281.93,0,-0.92
2016-04-27,4238.94,4238.94,4238.94,4238.94,0,-1.0
2016-04-28,4195.69,4195.69,4195.69,4195.69,0,-1.02
2016-05-02,4171.4,4171.4,4171.4,4171.4,0,-0.58
2016-05-03,4272.17,4272.17,4272.17,4272.17,0,2.42
2016-05-04,4258.2,4258.2,4258.2,4258.2,0,-0.33
2016-05-05,4306.79,4306.79,4306.79,4306.79,0,1.14
2016-05-08,4340.06,4340.06,4340.06,4340.06,0,0.77
2016-05-09,4329.39,4329.39,4329.39,4329.39,0,-0.25
2016-05-10,4330.31,4330.31,4330.31,4330.31,0,0.02
2016-05-11,4318.44,4318.44,4318.44,4318.44,0,-0.27
2016-05-12,4298.65,4298.65,4298.65,4298.65,0,-0.46
2016-05-15,4275.47,4275.47,4275.47,4275.47,0,-0.54
2016-05-16,4288.64,4288.64,4288.64,4288.64,0,0.31
2016-05-17,4326.63,4326.63,4326.63,4326.63,0,0.89
2016-05-18,4364.31,4364.31,4364.31,4364.31,0,0.87
2016-05-19,4392.87,4392.87,4392.87,4392.87,0,0.65
2016-05-22,4394.31,4394.31,4394.31,4394.31,0,0.03
2016-05-24,4394.06,4394.06,4394.06,4394.06,0,-0.01
2016-05-25,4366.03,4366.03,4366.03,4366.03,0,-0.64
2016-05-26,4388.0,4388.0,4388.0,4388.0,0,0.5
2016-05-29,4426.78,4426.78,4426.78,4426.78,0,0.88
2016-05-30,4423.0,4423.0,4423.0,4423.0,0,-0.09
2016-05-31,4419.39,4419.39,4419.39,4419.39,0,-0.08
2016-06-01,4421.79,4421.79,4421.79,4421.79,0,0.05
2016-06-02,4446.08,4446.08,4446.08,4446.08,0,0.55
2016-06-05,4425.89,4425.89,4425.89,4425.89,0,-0.45
2016-06-06,4410.93,4410.93,4410.93,4410.93,0,-0.34
2016-06-07,4412.51,4412.51,4412.51,4412.51,0,0.04
2016-06-08,4420.42,4420.42,4420.42,4420.42,0,0.18
2016-06-09,4418.98,4418.98,4418.98,4418.98,0,-0.03
2016-06-12,4409.4,4409.4,4409.4,4409.4,0,-0.22
2016-06-13,4405.4,4405.4,4405.4,4405.4,0,-0.09
2016-06-14,4409.08,4409.08,4409.08,4409.08,0,0.08
2016-06-15,4411.99,4411.99,4411.99,4411.99,0,0.07
2016-06-16,4395.27,4395.27,4395.27,4395.27,0,-0.38
2016-06-19,4387.78,4387.78,4387.78,4387.78,0,-0.17
2016-06-20,4369.0,4369.0,4369.0,4369.0,0,-0.43
2016-06-21,4363.11,4363.11,4363.11,4363.11,0,-0.13
2016-06-22,4366.24,4366.24,4366.24,4366.24,0,0.07
2016-06-23,4381.46,4381.46,4381.46,4381.46,0,0.35
2016-06-26,4380.22,4380.22,4380.22,4380.22,0,-0.03
2016-06-27,4412.82,4412.82,4412.82,4412.82,0,0.74
2016-06-28,4451.36,4451.36,4451.36,4451.36,0,0.87
2016-06-29,4470.26,4470.26,4470.26,4470.26,0,0.42
2016-06-30,4507.58,4507.58,4507.58,4507.58,0,0.83
2016-07-10,4495.18,4495.18,4495.18,4495.18,0,-0.28
2016-07-11,4505.17,4505.17,4505.17,4505.17,0,0.22
2016-07-12,4544.7,4544.7,4544.7,4544.7,0,0.88
2016-07-13,4538.08,4538.08,4538.08,4538.08,0,-0.15
2016-07-14,4537.91,4537.91,4537.91,4537.91,0,0.0
2016-07-17,4558.94,4558.94,4558.94,4558.94,0,0.46
2016-07-18,4571.81,4571.81,4571.81,4571.81,0,0.28
2016-07-19,4556.92,4556.92,4556.92,4556.92,0,-0.33
2016-07-20,4554.54,4554.54,4554.54,4554.54,0,-0.05
2016-07-21,4553.78,4553.78,4553.78,4553.78,0,-0.02
2016-07-24,4551.07,4551.07,4551.07,4551.07,0,-0.06
2016-07-25,4549.18,4549.18,4549.18,4549.18,0,-0.04
2016-07-26,4550.16,4550.16,4550.16,4550.16,0,0.02
2016-07-27,4538.2,4538.2,4538.2,4538.2,0,-0.26
2016-07-28,4538.26,4538.26,4538.26,4538.26,0,0.0
2016-07-31,4525.34,4525.34,4525.34,4525.34,0,-0.28
2016-08-01,4533.71,4533.71,4533.71,4533.71,0,0.18
2016-08-02,4552.36,4552.36,4552.36,4552.36,0,0.41
2016-08-03,4575.97,4575.97,4575.97,4575.97,0,0.52
2016-08-04,4577.57,4577.57,4577.57,4577.57,0,0.03
2016-08-07,4568.42,4568.42,4568.42,4568.42,0,-0.2
2016-08-08,4569.12,4569.12,4569.12,4569.12,0,0.02
2016-08-09,4567.68,4567.68,4567.68,4567.68,0,-0.03
2016-08-10,4569.28,4569.28,4569.28,4569.28,0,0.04
2016-08-11,4574.36,4574.36,4574.36,4574.36,0,0.11
2016-08-14,4577.08,4577.08,4577.08,4577.08,0,0.06
2016-08-16,4586.25,4586.25,4586.25,4586.25,0,0.2
2016-08-17,4595.23,4595.23,4595.23,4595.23,0,0.2
2016-08-18,4585.08,4585.08,4585.08,4585.08,0,-0.22
2016-08-21,4579.03,4579.03,4579.03,4579.03,0,-0.13
2016-08-22,4577.84,4577.84,4577.84,4577.84,0,-0.03
2016-08-23,4563.68,4563.68,4563.68,4563.68,0,-0.31
2016-08-24,4554.27,4554.27,4554.27,4554.27,0,-0.21
2016-08-28,4534.55,4534.55,4534.55,4534.55,0,-0.43
2016-08-29,4534.04,4534.04,4534.04,4534.04,0,-0.01
2016-08-30,4523.65,4523.65,4523.65,4523.65,0,-0.23
2016-08-31,4526.57,4526.57,4526.57,4526.57,0,0.06
2016-09-01,4549.04,4549.04,4549.04,4549.04,0,0.5
2016-09-04,4557.43,4557.43,4557.43,4557.43,0,0.18
2016-09-05,4563.69,4563.69,4563.69,4563.69,0,0.14
2016-09-06,4568.35,4568.35,4568.35,4568.35,0,0.1
2016-09-07,4594.67,4594.67,4594.67,4594.67,0,0.58
2016-09-08,4601.08,4601.08,4601.08,4601.08,0,0.14
2016-09-14,4601.08,4601.08,4601.08,4601.08,0,0.0
2016-09-18,4623.98,4623.98,4623.98,4623.98,0,0.5
2016-09-19,4626.17,4626.17,4626.17,4626.17,0,0.05
2016-09-20,4639.13,4639.13,4639.13,4639.13,0,0.28
2016-09-21,4660.14,4660.14,4660.14,4660.14,0,0.45
2016-09-22,4665.35,4665.35,4665.35,4665.35,0,0.11
2016-09-24,4680.31,4665.35,4689.9,4665.35,0,0.32
2016-09-25,4673.43,4673.43,4673.43,4673.43,0,-0.15
2016-09-26,4683.99,4683.99,4683.99,4683.99,0,0.23
2016-09-27,4677.68,4677.68,4677.68,4677.68,0,-0.13
2016-09-28,4690.63,4690.63,4690.63,4690.63,0,0.28
2016-09-29,4695.18,4695.18,4695.18,4695.18,0,0.1
2016-10-02,4690.93,4690.93,4690.93,4690.93,0,-0.09
2016-10-03,4691.13,4691.13,4691.13,4691.13,0,0.0
2016-10-04,4708.78,4708.78,4708.78,4708.78,0,0.38
2016-10-05,4714.05,4714.05,4714.05,4714.05,0,0.11
2016-10-06,4723.72,4723.72,4723.72,4723.72,0,0.21
2016-10-09,4698.63,4698.63,4698.63,4698.63,0,-0.53
2016-10-10,4689.31,4689.31,4689.31,4689.31,0,-0.2
2016-10-13,4701.31,4701.31,4701.31,4701.31,0,0.26
2016-10-16,4709.62,4709.62,4709.62,4709.62,0,0.18
2016-10-17,4692.94,4692.94,4692.94,4692.94,0,-0.35
2016-10-18,4711.85,4711.85,4711.85,4711.85,0,0.4
2016-10-19,4702.51,4702.51,4702.51,4702.51,0,-0.2
2016-10-20,4692.43,4692.43,4692.43,4692.43,0,-0.21
2016-10-23,4693.0,4693.0,4693.0,4693.0,0,0.01
2016-10-24,4693.7,4693.7,4693.7,4693.7,0,0.01
2016-10-25,4681.86,4681.86,4681.86,4681.86,0,-0.25
2016-10-26,4658.2,4658.2,4658.2,4658.2,0,-0.51
2016-10-27,4636.23,4636.23,4636.23,4636.23,0,-0.47
2016-10-30,4605.08,4605.08,4605.08,4605.08,0,-0.67
2016-10-31,4592.17,4592.17,4592.17,4592.17,0,-0.28
2016-11-01,4596.86,4596.86,4596.86,4596.86,0,0.1
2016-11-02,4633.18,4633.18,4633.18,4633.18,0,0.79
2016-11-03,4672.87,4672.87,4672.87,4672.87,0,0.86
2016-11-06,4672.39,4672.39,4672.39,4672.39,0,-0.01
